no;htobit;htobit_3;htobit_1;htobit_2;htobit_4;htobit_5
1925;0.017806141;1434112.662;2;3;1;0
1926;0.015986163;614031.0346;4;2;0;0
1927;0.013221774;726075.3032;4;2;0;0
1928;0.00940551;771888.0833;4;2;0;0
1929;0.05304116;892439.1062;3;2;0;0
1930;0.004592963;747229.7349;4;2;0;0
1931;0.023254259;1211390.457;2;3;0;0
1932;0.001426477;1253438.22;2;2;3;0
1933;0.026157305;1303803.398;1;2;1;0
1934;0;988825.0031;1;2;1;0
1935;0.001616156;1725080.943;4;1;0;0
1936;0.007604689;1147449.855;1;2;0;1
1937;0.005383826;2126368.731;2;3;0;0
1938;0.017708138;1202385.248;4;2;0;0
1939;0.008023372;647607.8181;4;1;0;0
1940;0.005062929;713421.06;4;2;0;0
1941;0.001718527;1270856.36;2;3;2;0
1942;0.001145228;628696.0782;3;1;0;0
1943;0.062363777;593229.0826;1;1;1;0
1944;0.01164377;1128843.975;3;4;0;0
1945;0;795455.2903;4;2;0;0
1946;0.022168847;984625.2621;1;2;2;0
1947;0.00533383;762679.2619;0;2;0;0
1948;0.004220424;1464308.524;1;2;0;0
1949;0;810052.698;3;2;0;0
1950;0.007185341;449247.9829;4;1;0;0
1951;0.00569752;592362.9905;4;2;0;0
1952;0.026847104;1662860.632;3;2;0;0
1953;0.013907356;965675.7378;2;2;3;0
1954;0.00086442;1027279.283;2;3;2;0
1955;0;529955.1791;4;2;0;0
1956;0;639804.8064;4;1;0;0
1957;0;674536.8188;3;4;0;0
1958;0.010992084;572047.9154;3;2;0;0
1959;0;593045.8087;1;2;2;0
1960;0;1003459.417;4;2;0;0
1961;0.010685804;532294.7924;4;1;0;0
1962;0.035667151;1463110.84;3;2;0;0
1963;0.010016419;1491551.279;1;2;2;0
1964;0.005537162;643651.2119;2;1;1;0
1965;0.008253053;988725.0483;4;2;0;0
1966;0.035979055;762666.1697;4;2;0;0
1967;0.007554424;473365.0685;4;1;0;0
1968;0.003368488;730298.2602;4;1;0;0
1969;0;974836.221;4;2;0;0
1970;0;2356202.205;2;4;1;0
1971;0.021175861;1867786.694;1;2;2;1
1972;0;880839.8072;2;2;0;0
1973;0.048069194;326030.1249;4;1;0;0
1974;0.001825514;387835.9156;4;1;0;0
1975;0.022105779;757268.1712;4;1;0;0
1976;0;733211.8051;4;3;0;0
1977;0.005280476;813562.9164;2;2;1;0
1978;0;892636.5824;1;2;3;0
1979;0;789362.1126;1;2;2;0
1980;0.004819508;647368.8483;4;1;0;0
1981;0.002774406;467127.0592;4;1;0;0
1982;0;433884.0651;4;1;0;0
1983;0;277552.8783;4;1;0;0
1984;0;875840.7222;0;2;0;1
1985;0.099003114;396835.9567;3;1;0;0
1986;0.02356099;684012.1326;4;2;0;0
1987;0.021749781;624557.7272;2;4;1;0
1988;0.027949274;1018165.727;4;3;0;0
1989;0.020360287;651759.0328;4;1;0;0
1990;0.006313723;482757.983;4;2;0;0
1991;0.083994746;1011718.406;4;2;0;0
1992;0.032861065;1955871.134;3;2;0;0
1993;0.017948117;1360866.832;0;2;0;1
1994;0.042113338;1212299.998;1;2;2;0
1995;0.014157915;1353236.336;1;2;3;0
1996;0.003970066;1795436.531;2;4;0;0
1997;0;528834.872;4;3;0;0
1998;0;1447814.808;1;2;2;0
1999;0;366714.8255;1;1;0;0
2000;0.005313114;361370.1169;4;2;0;0
2001;0.005980338;2564068.537;1;2;3;0
2002;0.044278316;1013678.948;3;4;0;0
2003;0.063037477;826429.0483;4;2;0;0
2004;0.009548178;1514424.41;1;2;2;0
2005;0.029047661;1385997.396;2;3;0;0
2006;0.013762342;2355413.622;2;3;2;0
2007;0.002607949;363504.1352;4;1;0;0
2008;0.014763016;980151.6743;4;2;0;0
2009;0.001963246;1151154.535;4;1;0;0
2010;0.039536104;703255.9458;4;2;0;0
2011;0.00941043;1064775.905;4;2;0;0
2012;0.003235398;1049638.578;1;2;3;0
2013;0.059846874;755595.2696;3;2;0;0
2014;0.004705347;686028.1721;4;3;0;0
2015;0.069248155;1088158.865;3;2;0;0
2016;0.107531302;243278.0661;4;1;0;0
2017;0.006565204;1177114.497;4;2;0;0
2018;0.039246406;1063435.341;2;2;3;0
2019;0.007939612;2180962.46;2;2;3;0
2020;0.011888631;1078930.085;2;3;0;0
2021;0;1221669.533;1;2;3;0
2022;0.027977996;1439131.221;2;2;3;0
2023;0.00856718;2560469.159;1;2;0;0
2024;0;1718119.525;3;2;0;0
2025;0.017762579;512875.8061;4;1;0;0
2026;0;652035.0665;1;2;1;0
2027;0.005089086;1676529.247;4;2;0;0
2028;0.00520271;597380.8537;4;1;0;0
2029;0.011292813;935107.6176;4;3;0;0
2030;0.025769792;811647.9888;1;1;0;0
2031;0.014513474;984809.3256;0;2;2;0
2032;0.026097268;1067698.31;0;2;1;0
2033;0.007221085;1196495.445;3;3;0;0
2034;0.004253442;795591.0922;1;2;1;0
2035;0.017993931;1088367.472;2;2;3;0
2036;0.001474029;887364.0359;1;1;0;0
2037;0.003393378;1004308.611;1;2;2;0
2038;0.019604448;952590.2355;3;2;0;0
2039;0.006514354;1241566.185;4;2;0;0
2040;0.003915994;732380.8737;4;1;0;0
2041;0.049880613;377762.1466;2;1;0;0
2042;0.003830381;595240.8892;4;2;0;0
2043;0.011219761;438511.9195;0;1;0;0
2044;0.041370433;1097111.836;4;2;0;0
2045;0.004777785;1465114.511;1;2;3;0
2046;0.005875725;590225.2403;2;2;0;0
2047;0.004395699;513229.0698;4;2;0;0
2048;0.036461946;967254.5975;3;2;0;0
2049;0;342470.9997;4;2;0;0
2050;0.004117472;1288168.837;4;2;0;0
2051;0.029745677;783844.683;4;1;0;0
2052;0.043618418;1016542.542;2;3;2;0
2053;0.005211367;465328.979;2;1;0;0
2054;0;922356.2826;4;1;0;0
2055;0.004028869;443796.9113;0;2;3;0
2056;0.095005073;443849.8191;3;1;0;0
2057;0.019628577;1473311.221;2;3;1;0
2058;0;604668.196;4;1;0;0
2059;0.084757514;559384.015;4;1;0;0
2060;0.005624;1188477.905;0;2;2;0
2061;0.003746139;720741.7404;4;1;0;0
2062;0.003778232;1537227.501;2;3;1;0
2063;0.001181424;812578.9278;4;2;0;0
2064;0.007822984;420299.9042;2;2;0;0
2065;0.010531543;1276925.875;2;2;0;0
2066;0.014490969;819821.0111;4;1;0;0
2067;0.051218837;671705.874;4;2;0;0
2068;0.019317387;1060599.451;4;3;0;0
2069;0.01271471;317112.9087;4;1;0;0
2070;0.004526118;742357.8682;1;2;1;0
2071;0.026095735;891524.6466;1;2;1;0
2072;0.030531395;971066.2549;1;2;0;0
2073;0.028029867;702464.9919;4;3;0;0
2074;0.007409797;1519070.51;3;5;0;0
2075;0.098006472;802844.8394;4;2;0;0
2076;0.005782483;578989.7814;4;1;0;0
2077;0.010200615;685841.0829;4;2;0;0
2078;0.020401016;705258.7515;4;2;0;0
2079;0.021945527;1096351.448;4;2;0;0
2080;0.008932432;1477649.392;1;2;3;0
2081;0;1559344.526;2;4;1;0
2082;0.078219637;705653.6707;4;2;0;0
2083;0.006254432;516114.1557;0;2;0;1
2084;0.010530465;532740.1753;4;1;0;0
2085;0;599959.7699;4;1;0;0
2086;0.023776589;1075006.655;4;3;0;0
2087;0.030914098;1515036.904;2;3;0;0
2088;0.063246563;634658.7328;4;2;0;0
2089;0.073074296;434023.9466;4;1;0;0
2090;0.015355795;249287.002;4;1;0;0
2091;0.003429066;1102341.047;2;3;2;0
2092;0.005440717;913114.9035;4;2;0;0
2093;0.004787132;716921.968;0;1;1;0
2094;0.017167607;533329.8517;4;2;0;0
2095;0.020579545;1466116.676;1;2;2;1
2096;0.01769164;902121.4064;4;1;0;1
2097;0;993333.441;2;4;0;0
2098;0.027866317;959078.6573;4;3;0;0
2099;0.00349468;1016401.982;1;1;1;0
2100;0.060456712;709334.2535;4;2;0;0
2101;0.02064343;891131.0797;4;2;0;0
2102;0.031240195;631109.7772;4;2;0;0
2103;0.034184411;924632.0429;4;1;0;0
2104;0;577592.8286;0;2;1;0
2105;0.040245611;980081.5709;4;2;0;0
2106;0.004740668;744198.7389;1;1;0;0
2107;0.021645015;617416.8218;2;1;0;0
2108;0.004044769;780266.9593;4;1;0;0
2109;0.017810639;255353.0202;1;2;1;0
2110;0.016711371;466029.7788;4;1;0;0
2111;0.085446231;715959.2675;4;2;0;0
2112;0.050376669;856587.1034;4;1;0;0
2113;0;402558.1453;4;2;0;0
2114;0.016172785;551852.9589;0;1;1;0
2115;0.061565615;546149.2576;1;2;3;0
2116;0;421913.928;2;2;0;0
2117;0.120131776;663870.7667;4;2;0;0
2118;0.033145357;712497.7138;1;1;2;0
2119;0.045248739;2197764.026;1;2;0;0
2120;0.014872708;453448.177;4;2;0;0
2121;0.076279543;748038.2761;4;4;0;0
2122;0.030550642;969014.3783;4;2;0;0
2123;0.015516357;877010.0403;4;2;0;0
2124;0;572093.7432;0;2;0;0
2125;0.060391419;913706.3779;4;4;0;0
2126;0.025629457;775747.6596;4;1;0;0
2127;0.085258439;961418.4342;4;2;1;0
2128;0.007373988;1627342.319;1;2;2;0
2129;0.033285074;871021.1777;1;2;0;0
2130;0.058505304;1141435.024;4;2;0;0
2131;0.003319263;1905241.342;2;3;2;0
2132;0;517783.9487;0;2;0;0
2133;0;1025257.237;2;3;1;0
2134;0;547173.1627;1;1;0;0
2135;0.015313034;305621.9211;2;1;1;0
2136;0.001564625;429495.8816;4;1;0;0
2137;0.003638854;1813758.12;2;2;4;0
2138;0.026951291;617707.1756;4;1;0;0
2139;0.003653181;548562.9793;2;3;2;0
2140;0.002249093;2179101.718;1;2;1;0
2141;0.005243532;1226654.545;4;2;0;0
2142;0.035659939;515873.0317;4;1;0;0
2143;0.004511546;1462912.717;1;2;2;0
2144;0;1207762.57;1;2;4;0
2145;0.01582424;583155.8952;2;2;0;0
2146;0.01011345;1206710.273;2;2;1;0
2147;0.019374415;1006482.255;1;2;1;0
2148;0.036993437;1535002.237;2;4;0;0
2149;0.002860513;654427.8919;4;2;0;0
2150;0.016678039;1370304.737;2;3;1;0
2151;0;808523.7678;4;2;0;0
2152;0.015422639;1021614.717;3;2;0;0
2153;0.005974559;1038402.712;1;2;1;0
2154;0.00031268;767557.8451;2;4;0;0
2155;0.014428174;1321581.087;2;2;0;0
2156;0.013501579;1132311.472;2;3;1;0
2157;0.001628534;884230.816;0;2;1;0
2158;0.002717017;834738.9697;0;2;0;0
2159;0.031072758;1330812.531;2;2;1;0
2160;0.01237727;1421315.312;1;2;2;0
2161;0.014688709;1084914.518;0;2;1;0
2162;0.012491218;1820478.45;4;3;0;0
2163;0.021304829;1247980.117;4;2;0;0
2164;0.025787359;907653.8777;4;2;0;0
2165;0.016700005;1027843.74;4;2;0;0
2166;0.04763918;1395489.806;2;3;1;0
2167;0.014671219;878181.7571;4;2;0;0
2168;0.002038037;1139821.834;4;2;0;0
2169;0.020322777;2355680.947;2;3;5;0
2170;0.011385035;969693.8476;3;2;0;0
2171;0.001145008;1037547.447;2;2;2;0
2172;0.021227093;270785.8992;1;1;0;0
2173;0;684166.0986;1;2;2;0
2174;0.014179951;791257.6628;2;1;0;0
2175;0.01152574;788148.7887;4;2;0;0
2176;0;757164.1834;2;1;0;0
2177;0.018738808;910837.0869;4;2;0;0
2178;0.008821099;559114.1442;1;1;1;0
2179;0.075764954;252464.9702;4;1;0;0
2180;0;825247.6773;4;2;0;0
2181;0.002194175;858636.7158;2;3;0;0
2182;0;1133378.873;2;2;1;0
2183;0.008534851;724090.0289;4;2;0;0
2184;0.08382462;656274.7412;4;2;0;0
2185;0;275018.9437;0;1;0;0
2186;0.020483535;1181631.438;4;1;0;0
2187;0.01680907;1617816.477;1;3;0;0
2188;0.013855077;903279.2927;4;1;0;0
2189;0.002520103;1457082.903;2;1;0;0
2190;0.077702999;1068942.301;4;2;0;0
2191;0.019921735;328886.9246;1;1;0;0
2192;0.017299045;1095205.066;4;2;0;0
2193;0;393462.848;4;1;2;0
2194;0.078099124;825975.9897;4;2;0;0
2195;0.009272463;1037911.64;1;2;0;1
2196;0.008461297;357392.0612;4;1;0;0
2197;0;637925.2125;4;1;0;0
2198;0.020456254;949733.7835;4;6;0;0
2199;0.02506784;1105520.472;1;2;1;0
2200;0.006493735;1252900.418;4;2;0;0
2201;0;250208.989;4;1;0;0
2202;0.089444123;1106198.599;4;2;0;0
2203;0.034339923;1610254.086;4;4;0;0
2204;0.030454932;1544872.656;4;2;0;0
2205;0;577921.2199;1;1;0;0
2206;0.009366278;558920.0884;2;5;0;0
2207;0.020191371;1813844.609;3;3;0;0
2208;0.041819565;1215962.387;2;2;3;0
2209;0.014699809;864500.8522;3;2;0;0
2210;0.004719476;582267.859;4;1;0;0
2211;0.02193987;866367.7762;4;2;0;0
2212;0.015931135;541580.838;4;2;0;0
2213;0.018762657;988133.0708;4;2;0;0
2214;0.003305351;936663.2969;0;2;0;1
2215;0.028359689;610585.1988;2;2;0;0
2216;0.013355306;1328910.15;1;1;2;0
2217;0.003201849;1068133.186;3;2;0;0
2218;0.002543115;1568941.986;4;1;0;0
2219;0.015910588;983496.2786;4;2;0;0
2220;0.024652157;1349172.067;1;2;2;0
2221;0.02495005;914387.1779;4;2;0;0
2222;0.024325695;924618.8161;2;3;2;0
2223;0.014924327;613093.0579;4;1;0;0
2224;0.036824033;1259585.503;4;3;0;0
2225;0.002998035;1228805.404;1;2;1;1
2226;0;784585.8379;4;1;0;0
2227;0.016207509;1356285.456;2;2;3;0
2228;0.037041858;1344641.603;4;2;0;0
2229;0.040054698;1898403.628;4;3;0;0
2230;0.012483713;578674.0276;4;5;2;0
2231;0;603079.867;4;2;0;0
2232;0.002959994;711488.0271;4;1;0;0
2233;0.029633898;832964.8276;1;2;1;0
2234;0.048349712;657004.9143;4;2;0;0
2235;0;739855.183;4;2;0;0
2236;0.011740189;903562.7491;3;4;0;0
2237;0;1024357.114;4;2;0;0
2238;0.016937286;537039.8767;4;1;0;0
2239;0;407090.9549;0;1;0;0
2240;0.066184826;1153074.036;4;3;1;0
2241;0.007043743;756415.7482;2;2;0;0
2242;0.060918737;1236351.954;1;3;1;0
2243;0.008284644;957433.702;1;2;2;0
2244;0.027197134;395776.949;4;1;0;0
2245;0.018943721;545404.9519;1;1;0;0
2246;0.04154741;498225.8396;4;1;0;0
2247;0.017863581;882018.323;1;2;1;0
2248;0.003028709;515071.2444;1;1;2;0
2249;0.00631451;1339612.677;4;3;0;0
2250;0.006449159;1559273.147;0;2;0;1
2251;0.021435795;418178.8751;4;1;0;0
2252;0.01805865;1795482.763;3;2;0;0
2253;0.027143143;435027.1986;4;1;0;0
2254;0.043677345;1489650.669;3;3;0;0
2255;0.032130085;746590.0816;4;2;0;0
2256;0;700156.2207;4;1;0;0
2257;0.00223745;670406.0976;4;1;0;0
2258;0.004602936;743003.8156;4;2;0;0
2259;0.046495449;1433021.671;1;2;2;0
2260;0;449238.9858;3;1;0;0
2261;0;1635504.273;0;2;0;1
2262;0;786632.6932;3;2;0;0
2263;0.016215773;621616.9261;0;1;0;0
2264;0.005272658;1665952.695;2;1;1;0
2265;0.015168773;1376644.387;1;3;0;0
2266;0.013800785;633877.2214;2;1;0;0
2267;0.019464696;1602901.302;2;3;0;0
2268;0.02145398;1097511.59;2;3;0;0
2269;0.002071613;857303.0113;4;2;0;0
2270;0;1231321.66;2;3;1;0
2271;0.1208269;1124162.108;4;2;0;0
2272;0.021371802;494109.178;2;2;0;0
2273;0.002065575;871428.3014;4;2;0;0
2274;0.009298064;593672.2282;0;1;0;0
2275;0.08429683;1678437.776;1;2;0;0
2276;0.016599599;977372.8835;0;2;1;1
2277;0.013289721;621231.7124;3;1;0;0
2278;0;406813.0755;4;1;0;0
2279;0.036913052;876763.3424;4;2;0;0
2280;0.006883317;903052.7639;4;2;0;0
2281;0;817039.2554;1;1;1;0
2282;0.026937574;1000089.841;4;2;0;0
2283;0.040096521;1791975.965;3;4;0;0
2284;0;1025440.094;0;2;0;1
2285;0.010434102;552036.1375;4;1;0;0
2286;0.022868661;535754.8678;3;2;0;0
2287;0;579421.7376;3;1;0;0
2288;0.026357111;1054023.14;3;1;0;0
2289;0.000677145;1754425.776;3;3;0;0
2290;0.076546177;881089.3327;4;2;0;0
2291;0.010202351;866858.6974;3;2;0;0
2292;0.037646424;1049024.136;0;3;0;0
2293;0.015439574;1918965.123;4;2;0;0
2294;0.064903632;1526878.713;3;2;0;0
2295;0.014085264;1079213.083;4;2;0;0
2296;0.072548106;494402.8348;4;2;0;0
2297;0.010757038;1114619.477;1;1;0;0
2298;0.081273191;533902.8688;4;2;0;0
2299;0.065877669;779808.7156;4;2;0;0
2300;0.008483343;1853042.922;1;2;2;0
2301;0.003683176;957869.3402;0;2;0;0
2302;0;587363.1891;1;1;2;0
2303;0.016238274;424182.9277;1;1;0;0
2304;0;653949.9974;0;1;0;0
2305;0;536965.1064;0;1;0;0
2306;0.011911426;480547.1849;4;2;0;0
2307;0.001920055;968722.399;3;2;0;0
2308;0.008538795;1142550.251;3;2;0;0
2309;0.018226402;647192.9192;2;1;0;0
2310;0.013513109;1067408.152;0;1;0;0
2311;0.020599229;704104.1928;4;3;0;0
2312;0;841862.1665;3;1;0;0
2313;0.011741443;1121156.791;4;2;0;0
2314;0.037867721;793498.981;4;2;0;0
2315;0;537264.7625;2;1;1;0
2316;0.001185158;1918732.719;4;2;0;0
2317;0.0071693;800635.9136;3;1;0;0
2318;0.005321141;595361.2466;4;1;0;0
2319;0;1273730.794;2;1;0;0
2320;0.027136941;269743.0671;4;1;0;0
2321;0.022633646;587443.8567;1;1;0;0
2322;0;423454.1826;2;1;1;0
2323;0;730967.8715;4;1;0;0
2324;0.00310998;459167.0915;0;2;0;0
2325;0.019282378;239597.0856;1;1;0;0
2326;0;267393.1215;3;1;0;0
2327;0.00324097;329530.8524;0;1;0;0
2328;0.051140614;477506.9528;2;1;0;0
2329;0;274418.9813;2;1;0;0
2330;0.024160534;611907.2832;2;2;0;0
2331;0;300099.0617;4;1;0;0
2332;0.005623866;757486.3032;4;2;0;0
2333;0;304672.9341;0;1;0;0
2334;0;724031.3348;2;2;0;0
2335;0.022685044;587171.088;4;1;0;0
2336;0.054987218;830593.0231;1;1;0;0
2337;0.031551141;244175.0346;2;1;0;0
2338;0.023497852;3365329.789;4;2;0;0
2339;0.010886009;1140913.724;3;2;0;0
2340;0.008938836;2132156.003;2;2;2;0
2341;0.020600323;789307.9133;1;2;0;0
2342;0.010099338;422998.0921;1;2;0;0
2343;0.008438782;693938.7962;1;1;0;0
2344;0.003732896;1052801.531;0;2;0;0
2345;0.044920526;721540.8872;4;2;0;0
2346;0.031436346;648993.9742;3;1;0;0
2347;0.0130509;2143606.114;1;2;0;0
2348;0.018460907;555119.2573;1;1;0;0
2349;0.017677553;1640046.288;3;3;0;0
2350;0.003155122;391743.908;1;1;0;0
2351;0;995246.9666;0;2;1;0
2352;0.013286738;1132557.706;2;1;0;0
2353;0.02962986;514751.0749;3;1;0;0
2354;0.03333158;742359.2842;4;2;0;0
2355;0.01150618;469312.8163;1;1;1;0
2356;0.027761932;660904.9295;2;2;0;0
2357;0;967274.8916;2;1;0;0
2358;0.056349274;1642754.362;2;3;1;0
2359;0.046753079;1849289.662;1;2;2;1
2360;0.02930047;454805.0435;2;2;0;0
2361;0.00185312;641080.7125;4;2;0;0
2362;0;522100.8437;4;1;0;0
2363;0;2025144.356;4;3;1;0
2364;0.012338356;708035.9369;4;2;0;0
2365;0.028898537;305621.0467;2;1;0;0
2366;0.006627862;1075459.891;0;2;1;0
2367;0.063915081;264162.9943;0;1;0;0
2368;0;749187.708;1;2;3;1
2369;0.026422581;485947.9564;3;2;0;0
2370;0.026957432;1293595.435;2;2;0;0
2371;0;978996.0759;1;2;2;0
2372;0.073754013;888032.8303;4;2;0;0
2373;0.052522093;906627.8491;4;2;0;0
2374;0.039698731;439207.9339;2;1;0;0
2375;0.02196105;1356447.148;2;1;0;0
2376;0;1793126.465;1;2;2;0
2377;0.063723661;1779245.206;3;2;0;0
2378;0.038233828;1904412.98;3;3;0;0
2379;0;459734.0785;1;1;0;0
2380;0.017125517;620827.7911;1;1;0;0
2381;0.019569166;1875808.856;3;2;0;0
2382;0.050771497;807066.9915;2;1;0;0
2383;0.093330003;541005.2558;2;1;0;0
2384;0.009731047;837319.827;2;1;0;0
2385;0;400178.824;4;1;0;0
2386;0.018518779;497656.9407;1;1;1;0
2387;0.034067519;380420.826;1;1;0;0
2388;0.002444512;647982.1961;0;2;0;1
2389;0.008378562;1787418.842;4;2;0;0
2390;0.00202006;1295011.227;1;1;1;0
2391;0;497658.8391;1;1;0;0
2392;0.023957089;398212.119;4;1;0;0
2393;0.004163907;1354496.496;4;2;0;0
2394;0;1090874.925;4;2;0;0
2395;0.042366672;517199.1295;1;1;0;0
2396;0.011320655;682646.2254;4;1;0;0
2397;0;1168037.661;2;3;2;0
2398;0.010175633;655684.1836;4;1;0;0
2399;0;916624.0441;1;1;0;0
2400;0.005667992;1310517.6;1;2;5;0
2401;0.106952637;594450.0887;4;1;0;0
2402;0.128394082;787730.9892;4;1;0;0
2403;0.016725464;1117098.983;1;2;0;1
2404;0;1101790.317;2;1;1;0
2405;0.004330721;1518453.49;2;2;4;0
2406;0.005980062;1808007.24;1;2;2;0
2407;0;450453.9329;4;1;0;0
2408;0.087606564;1063071.316;1;2;0;0
2409;0.02983007;993226.4;3;1;0;0
2410;0.006827424;404252.0521;4;1;0;0
2411;0;514519.9106;1;1;1;0
2412;0.008682136;1015878.685;0;2;2;0
2413;0;814642.8734;2;1;0;0
2414;0.043353945;1013540.717;3;2;1;0
2415;0.019940551;1307687.348;0;2;0;0
2416;0.009031101;555414.2131;0;2;0;0
2417;0.005207923;875589.343;1;2;0;1
2418;0.009702886;942400.4144;3;3;0;0
2419;0.026470112;777253.8948;2;1;0;0
2420;0.009897162;871562.9433;4;2;0;0
2421;0;347979.9329;1;1;1;0
2422;0.056094803;870454.8446;3;1;0;0
2423;0.002822242;616531.2915;2;2;1;0
2424;0.007199048;796771.8001;2;2;0;0
2425;0.01187466;858971.6948;2;2;2;0
2426;0.020729467;719266.1317;0;1;0;0
2427;0.024931559;955214.7538;1;1;0;0
2428;0.003071662;757896.012;2;1;0;0
2429;0.032486189;1054602.291;4;1;0;0
2430;0;1166550.401;3;6;1;0
2431;0.060041521;697916.9344;3;1;0;0
2432;0.001466542;1677415.251;1;2;0;0
2433;0.017137198;724038.9302;2;1;0;0
2434;0;523213.8708;1;1;0;0
2435;0;483103.8627;1;1;0;0
2436;0.015534008;1120123.333;3;2;0;0
2437;0.076890975;793278.8004;1;2;1;0
2438;0.031261221;765805.2446;2;2;0;0
2439;0.051660027;758904.2457;4;1;0;0
2440;0.031748638;2093947.535;3;3;0;0
2441;0.00785136;895640.7018;4;1;0;0
2442;0.033199597;1786617.853;2;2;0;0
2443;0.069834277;406047.1743;3;1;0;0
2444;0.040360596;1623761.25;1;2;0;0
2445;0.002692817;1221026.58;4;2;0;0
2446;0.061842505;563884.2369;4;1;0;0
2447;0.010587629;384221.8544;4;1;0;0
2448;0.0121953;612039.182;1;1;0;0
2449;0.069362983;1058432.073;4;2;0;0
2450;0.001227571;586524.1193;2;1;0;0
2451;0.018605879;863597.7246;0;2;1;0
2452;0;894265.7234;1;2;0;2
2453;0.043378085;500436.8301;4;2;0;0
2454;0.003006637;327275.8942;4;1;0;0
2455;0.010391919;972294.0878;4;1;0;0
2456;0.064367868;580911.1931;2;1;0;0
2457;0.050165884;802058.8992;3;3;0;0
2458;0;510124.1083;0;1;0;0
2459;0.010663504;920523.2035;4;2;0;0
2460;0.030973509;1572957.091;3;2;0;0
2461;0;448075.1726;1;1;0;0
2462;0;298549.0301;2;1;0;0
2463;0.120012604;1037890.854;2;1;0;0
2464;0.037041306;971294.0976;2;1;0;0
2465;0;1592300.196;3;6;0;0
2466;0.036882479;934562.8937;3;2;1;0
2467;0.017943915;1382306.594;2;2;1;0
2468;0;371738.1176;0;2;0;0
2469;0.040165409;602633.1474;3;1;0;0
2470;0.023911815;604721.8274;4;1;0;0
2471;0.0038824;893261.6441;0;2;0;0
2472;0.002176883;1565541.685;1;2;2;0
2473;0.016939012;1228525.357;1;1;0;0
2474;0.007293697;1123709.779;0;2;1;0
2475;0.021593677;711272.9663;0;2;0;0
2476;0.013355223;1028810.699;3;2;0;0
2477;0;554073.0853;1;1;0;0
2478;0;863716.3298;1;1;0;0
2479;0.072538018;2009235.091;4;2;0;0
2480;0;514036.8134;0;2;0;0
2481;0.052907832;238150.0562;2;1;0;0
2482;0;1326829.528;1;2;3;0
2483;0.030501956;578717.0748;1;1;0;0
2484;0.023117237;1377457.294;4;2;0;0
2485;0.051636651;912839.7677;4;1;0;0
2486;0.053202935;435991.1883;1;1;0;0
2487;0.017747706;898594.9417;3;1;0;0
2488;0.023305386;532924.125;4;2;0;0
2489;0.001739355;1428115.666;1;2;3;0
2490;0.021581011;651683.8277;4;2;0;0
2491;0.010092327;1401856.398;3;2;0;0
2492;0;466241.8252;1;1;0;0
2493;0.040881984;2184434.54;1;2;2;0
2494;0.018462848;930733.8479;2;2;2;1
2495;0.042066224;944795.9079;4;2;0;0
2496;0.063726656;446846.1859;1;2;0;0
2497;0.021945773;1247165.119;4;2;0;0
2498;0.004357658;1321810.492;2;3;1;0
2499;0.009657393;1376769.116;1;2;1;0
2500;0.057682663;935098.6997;0;2;1;0
2501;0;1802884.866;1;2;2;0
2502;0;612769.2246;3;1;0;0
2503;0.00764228;678854.8237;1;1;0;0
2504;0.13556686;354953.8978;4;1;0;0
2505;0;456114.2041;4;1;0;0
2506;0.006419101;471093.9419;3;1;0;0
2507;0.007293258;727247.1628;4;2;1;0
2508;0.010884037;669237.1092;0;1;0;0
2509;0.03710258;1116040.528;3;2;0;0
2510;0.018153012;1229547.429;4;1;0;0
2511;0.21112448;300221.0063;2;1;0;0
2512;0.007534201;484191.9335;4;3;0;0
2513;0.006537966;631389.1082;0;2;0;0
2514;0.027492648;1165838.613;4;2;0;0
2515;0.008546554;452112.1739;3;3;0;0
2516;0.011542869;1070791.092;4;2;0;0
2517;0.00982116;510734.0474;4;1;0;0
2518;0.014690289;451726.8741;0;1;0;0
2519;0.004299211;1624484.579;1;2;2;0
2520;0.002148448;536201.1003;3;1;0;0
2521;0.017668135;523315.1726;0;1;0;0
2522;0.006653699;1253888.956;2;4;0;0
2523;0.002923853;1161480.621;1;2;0;0
2524;0.011634404;844735.6865;1;2;1;0
2525;0;429397.1796;4;2;0;0
2526;0.014749381;1218762.639;1;2;2;0
2527;0.0368203;1602893.659;3;2;0;0
2528;0;340415.9809;4;1;0;0
2529;0.017713614;1418570.424;1;2;0;0
2530;0.00675744;2375456.772;1;2;3;0
2531;0;1045750.853;4;1;0;0
2532;0.037014391;1113702.499;4;2;0;0
2533;0.012613515;1646804.444;4;2;0;0
2534;0.061455309;1282021.429;2;2;2;0
2535;0.054404799;777413.2792;3;2;0;0
2536;0.018063705;1008430.727;0;2;0;1
2537;0.007155309;1536201.633;1;2;2;0
2538;0.009290326;951958.1565;0;2;0;0
2539;0.003877433;1448381.023;1;1;0;0
2540;0.019975495;586018.1233;4;2;0;0
2541;0.014202129;1006327.73;0;2;2;1
2542;0;533174.2358;1;1;0;0
2543;0.028837742;1246977.21;1;2;0;1
2544;0.006838999;515865.1601;4;2;0;0
2545;0.016377604;940796.6255;4;1;0;0
2546;0.005171288;1161025.456;1;2;0;0
2547;0.057932369;564036.982;4;1;0;0
2548;0.005869162;517280.0271;0;1;0;0
2549;0.003074002;597266.9232;1;1;3;0
2550;0.006137561;696041.8413;1;2;0;0
2551;0.024126675;852002.69;2;1;0;0
2552;0;363135.1248;0;1;0;0
